id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place
1.11799E+18,Tue Apr 16 03:32:44 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,theArunKT,,"Modi, TamilNadu",sachinsingh1010,India
1.11799E+18,Tue Apr 16 03:32:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,Divya_ambitious,,"Madurai, Modi, AIIMS",MODIfiedTamilan,
1.11799E+18,Tue Apr 16 03:32:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ZeeNews: . @imjadeja father and sister joined the #Congress, days after his wife joined the #BJP.

https://t.co/br5SSQvSxP",en,0,32,joshimeet04,FALSE,"Congress, BJP","ZeeNews, imjadeja","Patan, India"
1.11799E+18,Tue Apr 16 03:32:04 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @JhaSanjay: Why shouldn't PM #Modi who has violated #ElectionCommission twice: 1) Talking about Hindu-majority/minority votes ref Kerala…,en,0,444,political_ajax,,"Modi, ElectionCommission",JhaSanjay,
1.11799E+18,Tue Apr 16 03:31:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Aamaivettai,,"Modi, TamilNadu",sachinsingh1010,Aamai nagaram
1.11799E+18,Tue Apr 16 03:31:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,BhujadeM,,"Modi, TamilNadu",sachinsingh1010,
1.11799E+18,Tue Apr 16 03:31:18 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Santosh60139741,,"Modi, TamilNadu",sachinsingh1010,
1.11799E+18,Tue Apr 16 03:31:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Why shouldn't PM #Modi who has violated #ElectionCommission twice: 1) Talking about Hindu-majority/minority votes ref Kerala…,en,0,444,kurup62,,"Modi, ElectionCommission",JhaSanjay,"Maharashtra, India"
1.11799E+18,Tue Apr 16 03:31:08 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ZeeNews: . @imjadeja father and sister joined the #Congress, days after his wife joined the #BJP.

https://t.co/br5SSQvSxP",en,0,32,Sahrukh74402258,FALSE,"Congress, BJP","ZeeNews, imjadeja",India
1.11799E+18,Tue Apr 16 03:30:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SanjayTandonBJP: Presented all the seven #books of #SunraysSeries starting from Sunrays for Sunday to Sunrays for Saturday to Sh @sambi…,en,0,38,f15cc96354384fe,,"books, SunraysSeries",SanjayTandonBJP,"Bikaner, India"
1.11799E+18,Tue Apr 16 03:30:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,d_gokulnath,,"Madurai, Modi, AIIMS",MODIfiedTamilan,
1.11799E+18,Tue Apr 16 03:30:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kasheer_suneel: Mam is very angry that #Modi ji is winning election, she would rather have either a drug addict or a anti Hindu as prim…",en,0,9,varunsharmaca,,Modi,Kasheer_suneel,"Jaipur, India"
1.11799E+18,Tue Apr 16 03:30:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,ShreehariSahoo2,,BJP,"dpradhanbjp, BJP4Odisha",
1.11799E+18,Tue Apr 16 03:30:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Does @NarendraModi deserve a second term? Read an assessment of the government's #performance and re-election promi… https://t.co/OtA2mtBMVv,en,0,0,mobilemagzter,FALSE,performance,narendramodi,"New York, USA"
1.11799E+18,Tue Apr 16 03:29:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is our sanskar... 

#RSS
#BJP 
#MyHeros https://t.co/k4LIOPpvEL",en,0,0,NBhatTR,FALSE,"RSS, BJP, MyHeros",,"Karnataka, India"
1.11799E+18,Tue Apr 16 03:29:43 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",After retiring @msdhoni should try to become Indian prime minister. He is the only person who will do something goo… https://t.co/ucJqBYByEm,en,0,0,Rohithc85978874,,,msdhoni,"Bengaluru South, India"
1.11799E+18,Tue Apr 16 03:29:32 +0000 2019,"<a href=""http://www.isrg.in/"" rel=""nofollow"">Isrg</a>","Important life lessons one can learn from Narendra Modi

See: https://t.co/tj4HI8sHco

@isrgrajan… https://t.co/7w7f23Gt3E",en,0,0,isrgrajan,FALSE,,isrgrajan,New Delhi - India
1.11799E+18,Tue Apr 16 03:29:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dpradhanbjp: We have promised to provide interest free crop loans to all sharecroppers, small and marginal farmers of Odisha. #BJP shal…",en,0,227,ShreehariSahoo2,,BJP,dpradhanbjp,
1.11799E+18,Tue Apr 16 03:29:08 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @waglenikhil: Ground reports of first phase of LS election can make BJP jittery. Advantage opposition. In Suicide belt of Vidarbha BJP w…,en,0,280,manoharban,,,waglenikhil,"Bengaluru, India"
1.11799E+18,Tue Apr 16 03:29:04 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @InstantKarmaaa: #NaMo was the only Sanghi earlier. #India was dangerous 4 Muslims.

After praising #Modi, even Trump, Putin, Bibi, Merk…",en,0,80,nocountry4women,,"NaMo, India, Modi",InstantKarmaaa,
1.11799E+18,Tue Apr 16 03:28:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Why shouldn't PM #Modi who has violated #ElectionCommission twice: 1) Talking about Hindu-majority/minority votes ref Kerala…,en,0,444,Tariq_AIPC,,"Modi, ElectionCommission",JhaSanjay,"Nagpur, India"
1.11799E+18,Tue Apr 16 03:28:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BJP4India #chowkidars much worried, since 2014 they protected #cows &amp; carried #MobLynching in the name of #beef &amp;… https://t.co/vbiKNuQhv4",en,0,0,iamThamem,,"chowkidars, cows, MobLynching, beef",BJP4India,
1.11799E+18,Tue Apr 16 03:28:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @firstpost: ""The #BJP, with its noxious agenda of banishing #Muslims and minorities, wants to divide India,"" #MehboobaMufti said. https:…",en,0,7,waniirf28124174,,"BJP, Muslims, MehboobaMufti",firstpost,"Srinagar, Jammu And Kashmir.."
1.11799E+18,Tue Apr 16 03:28:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: The day is not far when a new CM will pave the path for the prosperity &amp; development of Odisha.  Visionary schemes like #A…,en,0,652,ShreehariSahoo2,,,dpradhanbjp,
1.11799E+18,Tue Apr 16 03:28:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: Birmaharajpur is going to take lead in uprooting the corrupt #BJD Govt. and vote for a #BJP led double engine government a…,en,0,1038,ShreehariSahoo2,,"BJD, BJP",dpradhanbjp,
1.11799E+18,Tue Apr 16 03:28:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @satishacharya: Vote for! Cartoon for @AmarUjalaNews #2019Elections  #Modi #Pulwama https://t.co/zCdVrq7ogV,en,0,1267,v_sawakhande,FALSE,"2019Elections, Modi, Pulwama","satishacharya, AmarUjalaNews",India.
1.11799E+18,Tue Apr 16 03:28:15 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@imjadeja @narendramodi Wish all of us press the #BJP button on Voting Machines just the way we press LIKES and mak… https://t.co/aVyPvtaJpg,en,0,0,DPKNAMBIAR,,BJP,"imjadeja, narendramodi",India
1.11799E+18,Tue Apr 16 03:27:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,gauti790,,"Modi, TamilNadu",sachinsingh1010,"Bengaluru, Karnataka"
1.11799E+18,Tue Apr 16 03:27:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: Addressed a massive gathering at Phiringia Block in Phulbani Assembly Constituency. The huge support for #BJP is an indica…,en,0,1267,ShreehariSahoo2,,BJP,dpradhanbjp,
1.11799E+18,Tue Apr 16 03:27:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@narendramodi @imjadeja Wish me too sir m also bjp supporter #Bjp,en,16,0,BelngIndian,,Bjp,"narendramodi, imjadeja",India
1.11799E+18,Tue Apr 16 03:27:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrRutvij @nsui @narendramodi @AmitShah @byadavbjp @OmMathur_bjp @vijayrupanibjp @jitu_vaghani @poonam_mahajan… https://t.co/P6N3GLeZNy,en,0,0,KalpPrajapat,,,"DrRutvij, nsui, narendramodi, AmitShah, byadavbjp, OmMathur_bjp, vijayrupanibjp, jitu_vaghani, poonam_mahajan","Ahmadabad City, India"
1.11799E+18,Tue Apr 16 03:27:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","All pseudo intellectuals &amp; sickulars mouths are zipped now? Why no one talks about this? 
#ModiAgainSaysIndia… https://t.co/jUJVMtadQu",en,0,0,Thejas25,FALSE,ModiAgainSaysIndia,,"Bangalore, India"
1.11799E+18,Tue Apr 16 03:27:09 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I support only one party in my life and that is non other than  #BJP  @narendramodi 🙏,en,1,0,Rakesh_swain62,,BJP,narendramodi,"Mumbai, India"
1.11799E+18,Tue Apr 16 03:27:01 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @varnishant: #BanAzamKhan 
Se pehle 
#BanBJP
For insulting women of #India 
#BJP calls @RahulGandhi M@d@rchod 
Insulting women #Modi ka…",en,0,6,SubharanshRai,,"BanAzamKhan, BanBJP, India, BJP, Modi","varnishant, RahulGandhi","नई दिल्ली, भारत"
1.11799E+18,Tue Apr 16 03:27:00 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,Sachin_kr_singh,,BJP,"JhaSanjay, ArvindKejriwal","Gurgaon, India"
1.11799E+18,Tue Apr 16 03:26:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ban_evm321: Gurgaon is now Gurugram...

waiting for Telangana to become Telegram and Delhi to Diagram.
at this rate Kerala will be Kilo…",en,0,38,_Sri_Guru,,,ban_evm321,"Jupiter, Milky Way"
1.11799E+18,Tue Apr 16 03:26:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RahulGorBJP: When a new kid is born in Gandhi Family

CONgressis: We got our new President!
#लक्ष्य_हमारा_मोदी_दोबारा
#narendramodi #mo…",en,0,2,VishalU49283452,,"लक्ष्य_हमारा_मोदी_दोबारा, narendramodi",RahulGorBJP,"Bhuj, India"
1.11799E+18,Tue Apr 16 03:26:35 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @sbajpai2806: The credibility of #RahulGandhi is lower than water table of Gurgaon. He's been saying #Modi promised Rs 15 lakhs in every…,en,0,11,IndianMDR,,"RahulGandhi, Modi",sbajpai2806,India
1.11799E+18,Tue Apr 16 03:26:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SupremeCourt serves #RahulGandhi notice, says, ‘We never said anything about #Modi.
Now it's clear how #Congress i… https://t.co/c40RRQAv8E",en,1,0,DipantoS,FALSE,"SupremeCourt, RahulGandhi, Modi, Congress",,
1.11799E+18,Tue Apr 16 03:26:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,RaviVer68175882,,"Modi, TamilNadu",sachinsingh1010,"नोएडा, भारत"
1.11799E+18,Tue Apr 16 03:25:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @avenger786: @watdehel New entrant to the Red Club

""Welcome to the party Pal""
Hosted by DJ #Modi",en,0,1,watdehel,,Modi,"avenger786, watdehel",India
1.11799E+18,Tue Apr 16 03:25:09 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RahulGandhi @ArvindKejriwal  be cool both of you and think how to give A big Zero to #Bjp in Delhi,en,0,0,samar1708,,Bjp,"RahulGandhi, ArvindKejriwal","New Delhi, India"
1.11799E+18,Tue Apr 16 03:24:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,Smriti_uma,,"Madurai, Modi, AIIMS",MODIfiedTamilan,India chennai
1.11799E+18,Tue Apr 16 03:24:47 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TajinderBagga Idiots like @TajinderBagga are awesome! They provide entertainment with their lack of brains! They w… https://t.co/UTSjmRB30P,en,0,0,SardarVallabh,,,"TajinderBagga, TajinderBagga",
1.11799E+18,Tue Apr 16 03:24:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@t_for_trupal @INCIndia Bro in last election other parties are giving activa if whole family will vote that party.… https://t.co/OBoGUhJTBP,en,2,0,jayshah3828,,,"t_for_trupal, INCIndia","Mahesana, India"
1.11799E+18,Tue Apr 16 03:24:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@watdehel New entrant to the Red Club

""Welcome to the party Pal""
Hosted by DJ #Modi",en,0,1,avenger786,,Modi,watdehel,the wild
1.11799E+18,Tue Apr 16 03:24:16 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,raj250665,,BJP,"JhaSanjay, ArvindKejriwal",
1.11799E+18,Tue Apr 16 03:24:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,AngelAhana6,,"Modi, TamilNadu",sachinsingh1010,"Cuttack,Odisha"
1.11799E+18,Tue Apr 16 03:24:09 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#BJP plans to destroy #India and they are open about it. #ElectionsWithTimes #ElectionCommissionOfIndia #IndiaElects https://t.co/ecyUkrHXWa,en,0,0,jobinindia,FALSE,"BJP, India, ElectionsWithTimes, ElectionCommissionOfIndia, IndiaElects",,"Toronto, Ontario"
1.11799E+18,Tue Apr 16 03:24:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,NVKRISHNAPRASAD,,"Madurai, Modi, AIIMS",MODIfiedTamilan,KANYAKUMARI
1.11799E+18,Tue Apr 16 03:23:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,PAnkoshe,,Modi,HAL_India,ashok nagar nipani
1.11799E+18,Tue Apr 16 03:23:52 +0000 2019,"<a href=""http://clarestrand.co.uk"" rel=""nofollow"">Stump Bot</a>","RT @KiranParashar21: #WATCH: #BJP worker slams opposition for insulting Vande Mataram, stumped when asked to sing #LokSabhaElections2019 ht…",en,0,2,stump_bot,,"WATCH, BJP, LokSabhaElections2019",KiranParashar21,
